model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma,seed
gnn_naive,none,6,DDoS,0.8716782276194686,0.2981302838226495,0.0063861482466801,0.8983986855026105,0.0,0.0,0.9904831941860968,0.4982284099934359,1.0,,2.2282965183258057,200,,,,43
gnn_ewc_replay,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,9.786645412445068,970,0.0099999997764825,,,43
gnn_ewc_replay,none,1,DoS,0.9988772611875896,0.998326885758584,0.000706519605919,0.9964455655563836,1.0,1.0,0.999992790298626,0.999802944543727,0.9963101827054692,0.0,21.84518551826477,700,0.0109059875831007,,,43
gnn_ewc_replay,none,2,WebAttack,0.9993856701883186,0.949166965102368,0.0006949543690338,0.9999140647378976,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,6.086180686950684,180,0.0111637422814965,,,43
gnn_ewc_replay,none,3,Infiltration,0.9993002960784186,0.9725531649497856,0.0008198695979919,0.9999026176378936,1.0,1.0,0.9998197574656458,0.9995641954550348,1.0,0.0,11.52267575263977,340,0.0170675627887249,,,43
gnn_ewc_replay,none,4,Botnet,0.9989504792712224,0.9570128141657618,0.0007545792431043,0.9973160627807924,1.0,1.0,0.9998774350766392,0.9995787513897716,0.9041095890410958,0.0,6.673224449157715,200,0.0184277929365634,,,43
gnn_ewc_replay,none,5,PortScan,0.9994148370742876,0.9734438378721756,0.0006953162723322,0.9998636825538454,1.0,1.0,0.9998558059725168,0.9995732930135538,0.9999658434948936,0.0,13.354718446731567,380,0.016619486734271,,,43
gnn_ewc_replay,none,6,DDoS,0.9891099667582576,0.94132565945567,0.0006666858059721,0.9985318853120472,1.0,1.0,0.9998702253752648,0.9997720157708788,1.0,,7.363389015197754,200,0.0151362670585513,,,43
ffnn_ewc_replay,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,19.72651767730713,4740,0.0099999997764825,,,43
ffnn_ewc_replay,none,1,DoS,0.9999329708171696,0.9997823748254604,5.887663382658869e-05,0.9998853408243996,1.0,1.0,0.9999495320903808,0.9997920289431516,0.9998809736356604,0.0,29.553380250930783,3390,0.0104490146040916,,,43
